CO/hr,C6H6-micgr/m3/hr,NMHC/hr,NOx-ppb/hr,NOx/hr,NO2-micgr/m3/hr,NO2/hr,O3/hr,temperatura°C,umidade_relativa,umidade_absoluta,dia_semana,hour,one-hot__dia_semana_0.0,one-hot__dia_semana_1.0,one-hot__dia_semana_2.0,one-hot__dia_semana_3.0,one-hot__dia_semana_4.0,one-hot__dia_semana_5.0,one-hot__dia_semana_6.0,one-hot__hour_0.0,one-hot__hour_1.0,one-hot__hour_2.0,one-hot__hour_4.0,one-hot__hour_5.0,one-hot__hour_6.0,one-hot__hour_7.0,one-hot__hour_8.0,one-hot__hour_9.0,one-hot__hour_10.0,one-hot__hour_11.0,one-hot__hour_12.0,one-hot__hour_13.0,one-hot__hour_14.0,one-hot__hour_15.0,one-hot__hour_16.0,one-hot__hour_17.0,one-hot__hour_18.0,one-hot__hour_19.0,one-hot__hour_20.0,one-hot__hour_21.0,one-hot__hour_22.0,one-hot__hour_23.0,minmax__CO/hr,minmax__C6H6-micgr/m3/hr,minmax__NMHC/hr,minmax__NOx-ppb/hr,minmax__NOx/hr,minmax__NO2-micgr/m3/hr,minmax__NO2/hr,minmax__O3/hr,minmax__temperatura°C,minmax__umidade_relativa,minmax__umidade_absoluta,cluster
1185.0,9.7,966.0,421.0,711.0,127.0,1250.0,1104.0,6.8,82.8,0.8216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6294046172539488,0.4128440366972477,0.5567928730512249,0.7802607076350093,0.3234285714285714,0.5868544600938967,0.3738479262672811,0.528,0.1920529801324503,0.9257861635220126,0.3191041635352473,2
1098.0,7.0,859.0,362.0,792.0,118.0,1211.0,1006.0,8.2,78.4,0.8561,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5236938031591737,0.2889908256880734,0.4376391982182628,0.6703910614525139,0.4160000000000001,0.5446009389671361,0.3513824884792627,0.4626666666666666,0.2229580573951435,0.8704402515723272,0.3363895986772884,2
938.0,2.8,639.0,104.0,1020.0,83.0,1059.0,777.0,9.7,70.9,0.8539,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3292831105710813,0.0963302752293577,0.1926503340757238,0.1899441340782122,0.6765714285714286,0.380281690140845,0.2638248847926267,0.31,0.2560706401766005,0.7761006289308178,0.3352873390450423,2
839.0,1.4,536.0,69.0,1229.0,60.0,970.0,600.0,9.3,65.9,0.7757,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2089914945321992,0.0321100917431192,0.0779510022271714,0.1247672253258845,0.9154285714285716,0.272300469483568,0.2125576036866359,0.1919999999999999,0.2472406181015452,0.7132075471698115,0.296107019389749,2
883.0,2.6,625.0,118.0,1069.0,70.0,997.0,630.0,9.2,55.9,0.6521,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2624544349939245,0.0871559633027523,0.1770601336302895,0.2160148975791433,0.7325714285714287,0.3192488262910798,0.228110599078341,0.212,0.2450331125827814,0.5874213836477988,0.2341800691417405,2
970.0,5.3,776.0,295.0,873.0,108.0,1059.0,858.0,8.4,57.7,0.6376,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3681652490886998,0.2110091743119265,0.3452115812917594,0.5456238361266295,0.5085714285714287,0.4976525821596244,0.2638248847926267,0.364,0.2273730684326711,0.6100628930817611,0.2269151761110275,2
1012.0,7.1,861.0,311.0,785.0,119.0,1133.0,951.0,8.5,60.4,0.6713,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.419198055893074,0.2935779816513761,0.4398663697104676,0.5754189944134078,0.4080000000000001,0.5492957746478873,0.3064516129032258,0.426,0.2295805739514348,0.6440251572327045,0.2437997895686156,2
934.0,5.0,766.0,269.0,878.0,111.0,1047.0,836.0,8.9,57.4,0.6575,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324422843256379,0.1972477064220183,0.3340757238307349,0.4972067039106145,0.5142857142857145,0.5117370892018779,0.2569124423963133,0.3493333333333334,0.2384105960264901,0.6062893081761007,0.2368856155117991,2
888.0,3.8,700.0,225.0,956.0,106.0,999.0,721.0,9.2,55.8,0.6479,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2685297691373024,0.1422018348623853,0.2605790645879732,0.4152700186219739,0.6034285714285716,0.488262910798122,0.2292626728110599,0.2726666666666666,0.2450331125827814,0.5861635220125786,0.2320757552983616,2
918.0,4.5,737.0,220.0,1007.0,105.0,1030.0,703.0,9.6,53.9,0.6425,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3049817739975698,0.1743119266055045,0.3017817371937639,0.4059590316573557,0.6617142857142859,0.4835680751173709,0.2471198156682028,0.2606666666666667,0.2538631346578366,0.5622641509433963,0.229370208928303,2
901.0,4.7,747.0,216.0,1001.0,114.0,1020.0,657.0,9.6,52.4,0.6276,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284325637910085,0.18348623853211,0.3129175946547884,0.3985102420856611,0.654857142857143,0.5258215962441315,0.2413594470046082,0.23,0.2538631346578366,0.5433962264150943,0.2219049050553635,2
857.0,3.9,708.0,162.0,972.0,93.0,983.0,581.0,9.7,49.8,0.5998,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2308626974483595,0.146788990825688,0.2694877505567928,0.297951582867784,0.6217142857142859,0.4272300469483568,0.2200460829493087,0.1793333333333333,0.2560706401766005,0.5106918238993711,0.2079763515206172,2
838.0,3.8,699.0,152.0,1015.0,89.0,944.0,546.0,9.4,44.9,0.5296,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2077764277035235,0.1422018348623853,0.2594654788418707,0.2793296089385474,0.670857142857143,0.4084507042253521,0.1975806451612903,0.156,0.249448123620309,0.4490566037735849,0.1728042487098551,2
869.0,5.2,772.0,183.0,1051.0,102.0,966.0,641.0,9.8,41.9,0.5083,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2454434993924664,0.2064220183486238,0.3407572383073496,0.3370577281191806,0.7120000000000002,0.4694835680751174,0.2102534562211981,0.2193333333333333,0.2582781456953643,0.4113207547169811,0.1621323713612906,2
928.0,6.8,850.0,254.0,1118.0,129.0,1004.0,794.0,8.9,44.9,0.5125,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3171324422843254,0.2798165137614679,0.4276169265033407,0.4692737430167598,0.7885714285714287,0.596244131455399,0.2321428571428571,0.3213333333333333,0.2384105960264901,0.4490566037735849,0.1642366852046695,2
1037.0,11.9,1047.0,355.0,869.0,151.0,1159.0,1042.0,8.4,45.4,0.5035,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4495747266099635,0.5137614678899082,0.6469933184855233,0.6573556797020484,0.504,0.6995305164319249,0.3214285714285714,0.4866666666666667,0.2273730684326711,0.4553459119496855,0.1597274412545718,2
980.0,10.8,1008.0,341.0,758.0,151.0,1103.0,993.0,8.0,41.0,0.4416,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3803159173754556,0.463302752293578,0.6035634743875279,0.6312849162011173,0.3771428571428571,0.6995305164319249,0.2891705069124424,0.454,0.2185430463576159,0.4,0.128713863420011,2
978.0,11.5,1031.0,341.0,765.0,149.0,1066.0,968.0,7.9,37.1,0.3974,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3778857837181043,0.4954128440366972,0.6291759465478842,0.6312849162011173,0.3851428571428572,0.6901408450704225,0.2678571428571428,0.4373333333333333,0.2163355408388521,0.3509433962264151,0.1065684653539756,2
891.0,7.6,882.0,342.0,885.0,149.0,950.0,894.0,7.8,33.9,0.3594,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2721749696233292,0.3165137614678899,0.4632516703786191,0.633147113594041,0.5222857142857145,0.6901408450704225,0.201036866359447,0.388,0.2141280353200883,0.3106918238993711,0.087529435342452,2
762.0,3.1,657.0,186.0,1158.0,114.0,783.0,592.0,7.3,32.4,0.334,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1154313487241798,0.110091743119266,0.2126948775055679,0.3426443202979516,0.8342857142857145,0.5258215962441315,0.1048387096774193,0.1866666666666666,0.2030905077262693,0.2918238993710692,0.0748033468610651,2
794.0,3.6,687.0,170.0,1100.0,104.0,826.0,611.0,7.4,34.6,0.3576,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1543134872417982,0.1330275229357798,0.2461024498886413,0.3128491620111732,0.7680000000000002,0.4788732394366197,0.1296082949308756,0.1993333333333333,0.2052980132450331,0.319496855345912,0.0866275865524324,2
799.0,3.6,690.0,169.0,1125.0,104.0,823.0,611.0,7.1,33.7,0.3417,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.160388821385176,0.1330275229357798,0.2494432071269487,0.3109869646182495,0.7965714285714287,0.4788732394366197,0.1278801843317972,0.1993333333333333,0.1986754966887417,0.3081761006289308,0.0786612555739265,1
818.0,4.3,725.0,246.0,1065.0,127.0,849.0,694.0,6.4,35.8,0.3471,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183475091130012,0.165137614678899,0.2884187082405345,0.4543761638733706,0.7280000000000002,0.5868544600938967,0.1428571428571428,0.2546666666666667,0.1832229580573951,0.3345911949685535,0.0813668019439851,1
791.0,2.2,598.0,176.0,1186.0,97.0,802.0,608.0,4.3,43.9,0.3675,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1506682867557714,0.0688073394495412,0.1469933184855233,0.3240223463687151,0.8662857142857143,0.4460093896713615,0.1157834101382488,0.1973333333333333,0.1368653421633554,0.4364779874213836,0.0915877548975399,1
804.0,2.6,630.0,236.0,1188.0,120.0,806.0,712.0,4.9,40.6,0.3539,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1664641555285539,0.0871559633027523,0.1826280623608017,0.435754189944134,0.8685714285714288,0.5539906103286385,0.1180875576036866,0.2666666666666666,0.1501103752759382,0.3949685534591195,0.0847737862618367,1
951.0,9.4,953.0,460.0,812.0,157.0,1022.0,1055.0,7.4,36.5,0.3778,1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3450789793438639,0.3990825688073394,0.5423162583518931,0.8528864059590316,0.4388571428571429,0.7276995305164319,0.2425115207373272,0.4953333333333333,0.2052980132450331,0.3433962264150944,0.0967483340848739,0
882.0,6.3,826.0,280.0,952.0,125.0,910.0,799.0,7.9,36.4,0.3889,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261239368165249,0.2568807339449541,0.4008908685968819,0.5176908752327747,0.598857142857143,0.5774647887323944,0.1779953917050691,0.3246666666666666,0.2163355408388521,0.3421383647798742,0.1023097349566611,1
897.0,6.7,845.0,322.0,942.0,135.0,943.0,787.0,7.8,36.8,0.3908,1.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2794653705953825,0.2752293577981651,0.4220489977728284,0.595903165735568,0.5874285714285716,0.6244131455399061,0.1970046082949308,0.3166666666666666,0.2141280353200883,0.3471698113207547,0.1032616864572373,1
949.0,9.7,965.0,349.0,860.0,138.0,1041.0,892.0,8.7,33.7,0.379,1.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3426488456865127,0.4128440366972477,0.5556792873051225,0.6461824953445066,0.4937142857142858,0.6384976525821596,0.2534562211981567,0.3866666666666667,0.2339955849889624,0.3081761006289308,0.0973495666115537,0
896.0,7.8,891.0,297.0,921.0,132.0,935.0,766.0,8.5,34.3,0.3813,1.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2782503037667071,0.3256880733944954,0.4732739420935411,0.5493482309124768,0.5634285714285716,0.6103286384976526,0.1923963133640553,0.3026666666666666,0.2295805739514348,0.3157232704402515,0.0985019289543564,1
908.0,7.7,886.0,353.0,922.0,142.0,947.0,835.0,8.9,34.5,0.3946,1.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292831105710814,0.3211009174311927,0.4677060133630288,0.6536312849162011,0.5645714285714287,0.6572769953051643,0.1993087557603687,0.3486666666666667,0.2384105960264901,0.3182389937106918,0.1051655894583896,1
959.0,8.6,924.0,316.0,899.0,137.0,993.0,897.0,8.8,35.7,0.4043,1.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3547995139732683,0.3623853211009174,0.510022271714922,0.5847299813780261,0.5382857142857145,0.6338028169014085,0.2258064516129032,0.39,0.2362030905077262,0.3333333333333333,0.1100255523823838,0
994.0,10.7,1005.0,348.0,832.0,145.0,1054.0,1009.0,7.9,38.6,0.4137,1.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3973268529769137,0.4587155963302752,0.6002227171492204,0.6443202979515829,0.4617142857142858,0.6713615023474179,0.2609447004608294,0.4646666666666667,0.2163355408388521,0.369811320754717,0.1147352071747081,0
1081.0,16.7,1202.0,445.0,691.0,166.0,1230.0,1250.0,7.6,40.1,0.4195,1.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5030376670716888,0.7339449541284402,0.8195991091314031,0.8249534450651769,0.3005714285714286,0.7699530516431925,0.3623271889400921,0.6253333333333333,0.2097130242825607,0.3886792452830189,0.1176411643869933,0
1081.0,15.5,1164.0,457.0,705.0,165.0,1171.0,1283.0,6.9,40.3,0.4025,1.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5030376670716888,0.6788990825688073,0.7772828507795099,0.8472998137802608,0.3165714285714286,0.7652582159624413,0.3283410138248848,0.6473333333333333,0.1942604856512141,0.3911949685534591,0.1091237035923643,0
1175.0,18.3,1248.0,516.0,661.0,175.0,1308.0,1377.0,6.5,41.7,0.4047,1.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.617253948967193,0.8073394495412843,0.8708240534521158,0.957169459962756,0.2662857142857143,0.812206572769953,0.407258064516129,0.71,0.1854304635761589,0.408805031446541,0.1102259632246104,0
1032.0,9.3,952.0,449.0,833.0,166.0,1025.0,1198.0,5.9,44.7,0.4186,1.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4434993924665856,0.3944954128440367,0.5412026726057907,0.8324022346368715,0.4628571428571429,0.7699530516431925,0.2442396313364055,0.5906666666666667,0.1721854304635761,0.4465408805031448,0.1171902399919835,0
927.0,5.8,805.0,289.0,965.0,140.0,918.0,1007.0,5.8,43.4,0.4037,1.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31591737545565,0.2339449541284403,0.3775055679287304,0.5344506517690876,0.6137142857142859,0.647887323943662,0.1826036866359446,0.4633333333333334,0.1699779249448123,0.430188679245283,0.109724936119044,1
952.0,6.6,838.0,268.0,948.0,133.0,937.0,976.0,5.8,42.5,0.3937,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3462940461725393,0.2706422018348624,0.4142538975501113,0.4953445065176908,0.5942857142857143,0.6150234741784038,0.1935483870967742,0.4426666666666666,0.1699779249448123,0.4188679245283019,0.1047146650633799,1
987.0,7.6,883.0,343.0,913.0,144.0,949.0,1013.0,5.6,42.0,0.3856,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888213851761847,0.3165137614678899,0.4643652561247215,0.6350093109869647,0.5542857142857145,0.6666666666666666,0.2004608294930875,0.4673333333333334,0.1655629139072847,0.4125786163522013,0.100656345508292,1
902.0,5.0,761.0,222.0,1048.0,126.0,872.0,868.0,5.3,42.3,0.3806,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2855407047387605,0.1972477064220183,0.3285077951002226,0.409683426443203,0.7085714285714286,0.5821596244131455,0.1561059907834102,0.3706666666666667,0.1589403973509933,0.4163522012578616,0.0981512099804599,1
821.0,1.7,563.0,103.0,1270.0,74.0,807.0,678.0,4.7,49.0,0.4209,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1871202916160388,0.0458715596330275,0.1080178173719376,0.1880819366852886,0.9622857142857144,0.3380281690140845,0.1186635944700461,0.2439999999999999,0.1456953642384106,0.5006289308176102,0.1183426023347863,1
932.0,3.8,701.0,254.0,944.0,124.0,875.0,936.0,4.5,51.8,0.4418,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3219927095990279,0.1422018348623853,0.2616926503340757,0.4692737430167598,0.5897142857142859,0.5727699530516431,0.1578341013824885,0.416,0.141280353200883,0.5358490566037736,0.1288140688411243,1
1069.0,8.8,931.0,481.0,782.0,152.0,1054.0,1110.0,4.5,53.0,0.4495,2.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4884568651275819,0.3715596330275229,0.5178173719376392,0.8919925512104283,0.4045714285714286,0.704225352112676,0.2609447004608294,0.532,0.141280353200883,0.5509433962264152,0.1326719775539857,0
1009.0,8.7,926.0,492.0,791.0,161.0,1015.0,1080.0,7.8,42.0,0.4464,2.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4155528554070472,0.3669724770642201,0.5122494432071268,0.9124767225325884,0.4148571428571428,0.7464788732394366,0.2384792626728111,0.512,0.2141280353200883,0.4125786163522013,0.1311187935267298,0
962.0,7.5,877.0,413.0,841.0,120.0,969.0,949.0,9.3,37.6,0.4391,2.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3584447144592951,0.3119266055045872,0.4576837416481069,0.7653631284916201,0.472,0.5539906103286385,0.2119815668202765,0.4246666666666666,0.2472406181015452,0.3572327044025157,0.127461295656095,0
972.0,8.2,909.0,364.0,827.0,111.0,1012.0,894.0,10.0,34.2,0.4212,2.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3705953827460509,0.3440366972477063,0.4933184855233853,0.6741154562383612,0.456,0.5117370892018779,0.2367511520737327,0.388,0.2626931567328918,0.3144654088050315,0.1184929104664562,0
968.0,8.5,920.0,299.0,831.0,128.0,991.0,882.0,10.3,32.6,0.4094,2.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3657351154313487,0.3577981651376146,0.5055679287305123,0.553072625698324,0.4605714285714286,0.5915492957746479,0.2246543778801843,0.38,0.2693156732891832,0.2943396226415095,0.1125807906207725,0
939.0,8.1,902.0,342.0,884.0,133.0,969.0,872.0,9.8,31.8,0.3858,2.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3304981773997569,0.3394495412844036,0.4855233853006681,0.633147113594041,0.5211428571428574,0.6150234741784038,0.2119815668202765,0.3733333333333334,0.2582781456953643,0.2842767295597485,0.1007565509294052,1
