CO/hr,C6H6-micgr/m3/hr,NMHC/hr,NOx-ppb/hr,NOx/hr,NO2-micgr/m3/hr,NO2/hr,03/hr,temperatura°C,umidade_relativa,umidade_absoluta,dia_semana,hour,one-hot__dia_semana_0.0,one-hot__dia_semana_1.0,one-hot__dia_semana_2.0,one-hot__dia_semana_3.0,one-hot__dia_semana_4.0,one-hot__dia_semana_5.0,one-hot__dia_semana_6.0,one-hot__hour_0.0,one-hot__hour_1.0,one-hot__hour_2.0,one-hot__hour_4.0,one-hot__hour_5.0,one-hot__hour_6.0,one-hot__hour_7.0,one-hot__hour_8.0,one-hot__hour_9.0,one-hot__hour_10.0,one-hot__hour_11.0,one-hot__hour_12.0,one-hot__hour_13.0,one-hot__hour_14.0,one-hot__hour_15.0,one-hot__hour_16.0,one-hot__hour_17.0,one-hot__hour_18.0,one-hot__hour_19.0,one-hot__hour_20.0,one-hot__hour_21.0,one-hot__hour_22.0,one-hot__hour_23.0,minmax__CO/hr,minmax__C6H6-micgr/m3/hr,minmax__NMHC/hr,minmax__NOx-ppb/hr,minmax__NOx/hr,minmax__NO2-micgr/m3/hr,minmax__NO2/hr,minmax__03/hr,minmax__temperatura°C,minmax__umidade_relativa,minmax__umidade_absoluta
888.0,2.4,611.0,150.0,1035.0,111.0,791.0,419.0,7.9,38.9,0.4141,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2685297691373024,0.0779816513761468,0.16146993318485525,0.2756052141527002,0.693714285714286,0.5117370892018779,0.10944700460829493,0.07133333333333333,0.21633554083885212,0.3735849056603774,0.11493561801693472
905.0,2.9,648.0,188.0,1007.0,132.0,822.0,509.0,6.8,41.0,0.4072,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.28918590522478727,0.10091743119266053,0.20267260579064583,0.3463687150837989,0.6617142857142859,0.6103286384976526,0.12730414746543778,0.13133333333333333,0.19205298013245034,0.4,0.11147853098852648
974.0,4.9,757.0,254.0,886.0,155.0,884.0,723.0,6.0,42.0,0.3962,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3730255164034021,0.19266055045871558,0.32405345211581293,0.4692737430167598,0.5234285714285716,0.7183098591549296,0.16301843317972348,0.274,0.17439293598233996,0.4125786163522013,0.10596723282729595
1048.0,6.8,847.0,324.0,801.0,181.0,955.0,888.0,5.5,43.5,0.3963,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4629404617253948,0.2798165137614679,0.4242761692650334,0.5996275605214153,0.4262857142857143,0.8403755868544601,0.20391705069124427,0.384,0.16335540838852097,0.43144654088050316,0.10601733553785259
895.0,3.1,660.0,238.0,975.0,155.0,826.0,596.0,4.6,46.8,0.4001,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.27703523693803145,0.11009174311926603,0.21603563474387522,0.43947858472998136,0.6251428571428572,0.7183098591549296,0.1296082949308756,0.18933333333333333,0.1434878587196468,0.4729559748427673,0.10792123853900495
875.0,2.1,594.0,128.0,1079.0,105.0,793.0,451.0,4.5,48.0,0.4085,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25273390036452004,0.06422018348623854,0.1425389755011136,0.2346368715083799,0.7440000000000002,0.4835680751173709,0.11059907834101385,0.09266666666666665,0.141280353200883,0.4880503144654089,0.11212986622576279
943.0,3.9,703.0,169.0,950.0,119.0,870.0,581.0,4.3,48.6,0.4069,6.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3353584447144592,0.14678899082568805,0.2639198218262806,0.31098696461824954,0.5965714285714288,0.5492957746478873,0.15495391705069123,0.17933333333333332,0.1368653421633554,0.49559748427672967,0.11132822285685653
947.0,3.8,697.0,215.0,913.0,150.0,878.0,698.0,4.0,50.0,0.4115,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34021871202916143,0.1422018348623853,0.2572383073496659,0.39664804469273746,0.5542857142857145,0.6948356807511737,0.15956221198156678,0.2573333333333333,0.13024282560706402,0.5132075471698114,0.11363294754246203
865.0,1.8,566.0,111.0,1119.0,94.0,797.0,423.0,4.0,52.9,0.4338,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24058323207776422,0.05045871559633027,0.11135857461024501,0.20297951582867785,0.7897142857142858,0.43192488262910794,0.11290322580645162,0.07399999999999998,0.13024282560706402,0.549685534591195,0.12480585199659303
823.0,1.0,503.0,60.0,1268.0,56.0,755.0,332.0,4.0,51.0,0.42,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18955042527338994,0.013761467889908258,0.04120267260579058,0.10800744878957169,0.9600000000000002,0.2535211267605634,0.08870967741935487,0.013333333333333336,0.13024282560706402,0.5257861635220127,0.11789167793977653
893.0,2.6,629.0,212.0,1015.0,111.0,837.0,456.0,2.7,50.5,0.3804,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27460510328068033,0.0871559633027523,0.18151447661469933,0.39106145251396646,0.670857142857143,0.5117370892018779,0.13594470046082952,0.096,0.10154525386313466,0.5194968553459121,0.09805100455934668
883.0,3.1,659.0,216.0,943.0,122.0,842.0,527.0,2.7,49.4,0.3714,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2624544349939245,0.11009174311926603,0.21492204899777279,0.3985102420856611,0.5885714285714287,0.5633802816901409,0.13882488479262672,0.14333333333333334,0.10154525386313466,0.5056603773584906,0.09354176060924896
839.0,2.3,608.0,191.0,1040.0,115.0,780.0,475.0,3.3,45.2,0.354,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20899149453219923,0.07339449541284401,0.15812917594654785,0.35195530726256985,0.6994285714285715,0.5305164319248826,0.10311059907834103,0.10866666666666666,0.11479028697571744,0.4528301886792454,0.0848238889723934
809.0,2.0,587.0,200.0,1084.0,123.0,744.0,434.0,3.1,43.3,0.3354,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1725394896719319,0.059633027522935776,0.13474387527839637,0.3687150837988827,0.7497142857142858,0.568075117370892,0.08237327188940091,0.08133333333333334,0.11037527593818985,0.4289308176100629,0.07550478480885814
805.0,2.0,584.0,164.0,1137.0,119.0,726.0,385.0,3.7,38.8,0.3123,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16767922235722954,0.059633027522935776,0.13140311804008908,0.3016759776536313,0.8102857142857145,0.5492957746478873,0.07200460829493088,0.048666666666666664,0.12362030905077265,0.37232704402515726,0.06393105867027407
840.0,3.1,661.0,185.0,1016.0,125.0,757.0,435.0,4.0,36.8,0.3016,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21020656136087468,0.11009174311926603,0.21714922048997765,0.34078212290502796,0.6720000000000002,0.5774647887323944,0.08986175115207373,0.08199999999999999,0.13024282560706402,0.34716981132075475,0.05857006864071346
812.0,2.9,646.0,156.0,1045.0,110.0,731.0,421.0,3.7,35.0,0.2823,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17618469015795857,0.10091743119266053,0.20044543429844097,0.28677839851024206,0.7051428571428573,0.5070422535211268,0.07488479262672815,0.07266666666666668,0.12362030905077265,0.3245283018867925,0.04890024550328173
782.0,2.1,594.0,155.0,1134.0,111.0,673.0,371.0,3.4,32.4,0.2563,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13973268529769134,0.06422018348623854,0.1425389755011136,0.2849162011173184,0.8068571428571429,0.5117370892018779,0.04147465437788017,0.03933333333333333,0.11699779249448125,0.29182389937106923,0.035873540758555006
799.0,2.5,617.0,158.0,1099.0,114.0,699.0,382.0,3.3,33.1,0.2592,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16038882138517607,0.08256880733944955,0.16815144766146994,0.2905027932960894,0.7668571428571429,0.5258215962441315,0.05645161290322581,0.04666666666666666,0.11479028697571744,0.3006289308176101,0.03732651936469761
812.0,2.8,640.0,166.0,1093.0,114.0,716.0,408.0,2.6,35.1,0.2618,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17618469015795857,0.09633027522935778,0.19376391982182628,0.3054003724394786,0.7600000000000002,0.5258215962441315,0.06624423963133641,0.06399999999999997,0.09933774834437087,0.3257861635220126,0.03862918983917027
922.0,6.7,842.0,268.0,849.0,140.0,858.0,676.0,2.1,36.6,0.2634,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3098420413122721,0.27522935779816515,0.41870824053452116,0.49534450651769085,0.48114285714285715,0.647887323943662,0.1480414746543779,0.24266666666666667,0.08830022075055188,0.3446540880503145,0.039430833208076554
938.0,8.1,903.0,309.0,790.0,141.0,885.0,798.0,1.6,37.9,0.2645,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3292831105710813,0.33944954128440363,0.4866369710467705,0.5716945996275605,0.41371428571428576,0.6525821596244131,0.16359447004608302,0.32400000000000007,0.0772626931567329,0.36100628930817613,0.039981963024199624
939.0,7.4,872.0,297.0,814.0,142.0,870.0,793.0,1.4,38.0,0.2615,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33049817739975695,0.3073394495412844,0.4521158129175946,0.5493482309124768,0.4411428571428572,0.6572769953051643,0.15495391705069123,0.32066666666666666,0.0728476821192053,0.36226415094339626,0.038478881707500384
827.0,3.6,687.0,225.0,1015.0,123.0,727.0,573.0,1.0,36.6,0.2456,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1944106925880923,0.1330275229357798,0.24610244988864138,0.41527001862197394,0.670857142857143,0.568075117370892,0.07258064516129031,0.17400000000000002,0.0640176600441501,0.3446540880503145,0.030512550728994434
776.0,1.9,580.0,122.0,1183.0,90.0,655.0,402.0,1.1,35.4,0.2382,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13244228432563787,0.055045871559633024,0.12694877505567925,0.223463687150838,0.862857142857143,0.41314553990610325,0.031105990783410142,0.060000000000000026,0.06622516556291391,0.329559748427673,0.026804950147802986
755.0,1.4,538.0,100.0,1285.0,79.0,621.0,343.0,1.0,34.3,0.2292,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10692588092345068,0.03211009174311926,0.08017817371937641,0.1824953445065177,0.9794285714285715,0.3615023474178404,0.011520737327188946,0.020666666666666667,0.0640176600441501,0.3157232704402515,0.02229570619770528
915.0,5.2,774.0,358.0,911.0,147.0,839.0,629.0,-0.2,40.2,0.2478,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3013365735115431,0.20642201834862384,0.3429844097995546,0.6629422718808193,0.552,0.6807511737089201,0.13709677419354838,0.21133333333333335,0.037527593818984545,0.38993710691823913,0.03161481036124053
905.0,6.1,818.0,354.0,853.0,143.0,840.0,790.0,0.6,36.8,0.2388,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28918590522478727,0.24770642201834855,0.3919821826280623,0.6554934823091247,0.4857142857142858,0.6619718309859155,0.13767281105990786,0.31866666666666665,0.05518763796909492,0.34716981132075475,0.02710556641114284
835.0,3.6,688.0,284.0,988.0,122.0,720.0,630.0,2.8,30.3,0.2294,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204131227217497,0.1330275229357798,0.2472160356347438,0.5251396648044693,0.6400000000000001,0.5633802816901409,0.06854838709677419,0.212,0.10375275938189846,0.2654088050314466,0.02239591161881857
798.0,2.3,609.0,213.0,1122.0,109.0,660.0,472.0,3.1,29.1,0.224,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1591737545565005,0.07339449541284401,0.15924276169265028,0.3929236499068901,0.7931428571428574,0.5023474178403756,0.033986175115207407,0.10666666666666666,0.11037527593818985,0.2503144654088051,0.01969036524875996
783.0,1.9,580.0,174.0,1181.0,95.0,647.0,378.0,3.3,29.2,0.2288,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1409477521263669,0.055045871559633024,0.12694877505567925,0.3202979515828678,0.8605714285714288,0.43661971830985913,0.026497695852534586,0.04400000000000001,0.11479028697571744,0.2515723270440252,0.02209529535547873
807.0,2.6,623.0,157.0,1097.0,94.0,684.0,384.0,3.1,31.0,0.2386,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17010935601458077,0.0871559633027523,0.17483296213808464,0.28864059590316576,0.7645714285714287,0.43192488262910794,0.04781105990783413,0.048000000000000015,0.11037527593818985,0.27421383647798747,0.027005360990029564
827.0,3.1,660.0,178.0,1030.0,102.0,709.0,426.0,3.2,30.8,0.2399,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1944106925880923,0.11009174311926603,0.21603563474387522,0.32774674115456237,0.6880000000000002,0.4694835680751174,0.062211981566820285,0.07599999999999998,0.11258278145695366,0.2716981132075472,0.027656696227265895
822.0,2.7,632.0,187.0,1074.0,107.0,701.0,442.0,3.3,31.5,0.2464,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18833535844471438,0.09174311926605505,0.18485523385300662,0.34450651769087526,0.7382857142857144,0.49295774647887325,0.05760368663594473,0.08666666666666664,0.11479028697571744,0.2805031446540881,0.030913372413447562
830.0,3.0,655.0,198.0,1045.0,113.0,710.0,467.0,4.1,28.6,0.2363,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19805589307411908,0.10550458715596328,0.21046770601336295,0.3649906890130354,0.7051428571428573,0.5211267605633803,0.06278801843317972,0.1033333333333333,0.13245033112582782,0.24402515723270443,0.025852998647226816
833.0,3.0,653.0,186.0,1073.0,110.0,708.0,448.0,3.9,29.2,0.2378,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20170109356014565,0.10550458715596328,0.2082405345211581,0.3426443202979516,0.7371428571428573,0.5070422535211268,0.061635944700460854,0.09066666666666665,0.12803532008830024,0.2515723270440252,0.026604539305576436
882.0,5.0,766.0,203.0,922.0,116.0,815.0,582.0,1.9,35.0,0.2494,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.26123936816524906,0.19724770642201833,0.3340757238307349,0.3743016759776536,0.5645714285714287,0.5352112676056338,0.12327188940092165,0.18000000000000002,0.08388520971302428,0.3245283018867925,0.0324164537301468
967.0,7.5,880.0,313.0,815.0,148.0,887.0,892.0,1.8,35.4,0.2497,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36452004860267306,0.3119266055045872,0.46102449888641417,0.5791433891992551,0.44228571428571434,0.6854460093896714,0.16474654377880188,0.3866666666666667,0.08167770419426049,0.329559748427673,0.03256676186181673
1009.0,9.5,958.0,342.0,751.0,156.0,935.0,1006.0,1.4,36.5,0.2503,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.41555285540704723,0.40366972477064217,0.5478841870824053,0.633147113594041,0.36914285714285716,0.7230046948356808,0.19239631336405533,0.46266666666666667,0.0728476821192053,0.3433962264150944,0.03286737812515658
911.0,5.3,777.0,310.0,913.0,159.0,796.0,852.0,0.8,36.3,0.2388,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.29647630619684084,0.21100917431192656,0.34632516703786187,0.5735567970204841,0.5542857142857145,0.7370892018779343,0.11232718894009219,0.36,0.059602649006622516,0.3408805031446541,0.02710556641114284
808.0,2.4,613.0,165.0,1137.0,116.0,672.0,543.0,0.6,34.1,0.221,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17132442284325633,0.0779816513761468,0.1636971046770601,0.30353817504655495,0.8102857142857145,0.5352112676056338,0.04089861751152074,0.154,0.05518763796909492,0.31320754716981136,0.01818728393206072
812.0,2.5,621.0,152.0,1143.0,110.0,669.0,529.0,0.3,31.9,0.2031,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17618469015795857,0.08256880733944955,0.17260579064587966,0.27932960893854747,0.8171428571428574,0.5070422535211268,0.03917050691244239,0.14466666666666664,0.04856512141280353,0.2855345911949686,0.00921889874242196
790.0,2.2,597.0,141.0,1184.0,102.0,637.0,465.0,0.2,30.2,0.191,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14945321992709593,0.06880733944954129,0.1458797327394209,0.25884543761638734,0.8640000000000001,0.4694835680751174,0.020737327188940113,0.10200000000000001,0.046357615894039736,0.26415094339622647,0.003156470765068378
765.0,1.5,544.0,122.0,1253.0,93.0,601.0,405.0,0.0,29.7,0.1847,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1190765492102065,0.03669724770642201,0.0868596881959911,0.223463687150838,0.9428571428571431,0.4272300469483568,0.0,0.06200000000000003,0.04194260485651214,0.25786163522012584,0.0
790.0,0.7,471.0,81.0,1302.0,75.0,669.0,532.0,-1.4,44.9,0.2536,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14945321992709593,0.0,0.0055679287305122616,0.14711359404096835,0.9988571428571431,0.3427230046948357,0.03917050691244239,0.14666666666666664,0.011037527593818982,0.4490566037735849,0.03452076757352571
804.0,0.9,489.0,77.0,1262.0,73.0,698.0,630.0,-1.3,46.3,0.2635,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16646415552855398,0.009174311926605505,0.025612472160356337,0.13966480446927373,0.9531428571428573,0.3333333333333333,0.05587557603686638,0.212,0.013245033112582776,0.4666666666666667,0.03948093591863319
831.0,1.4,537.0,124.0,1158.0,96.0,722.0,768.0,-1.2,47.2,0.27,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19927095990279453,0.03211009174311926,0.07906458797327387,0.2271880819366853,0.8342857142857145,0.4413145539906103,0.0697004608294931,0.30400000000000005,0.015452538631346577,0.4779874213836479,0.04273761210481489
881.0,3.5,680.0,159.0,1023.0,110.0,813.0,866.0,-1.3,47.5,0.2702,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2600243013365734,0.12844036697247704,0.23830734966592426,0.29236499068901306,0.6800000000000002,0.5070422535211268,0.12211981566820279,0.3693333333333334,0.013245033112582776,0.4817610062893082,0.042837817525928135
1099.0,11.0,1013.0,396.0,690.0,150.0,1056.0,1254.0,-1.9,51.4,0.2801,3.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5249088699878491,0.4724770642201835,0.60913140311804,0.7337057728119181,0.29942857142857143,0.6948356807511737,0.26209677419354843,0.628,0.0,0.5308176100628931,0.04779798587103562
